ID,Internal_id,germinated,total,non_germinated,rate,Source_name,name,Parents_id,Amplification_round_starting,Admixture_internal,Admixture_as_database,Latitude,Longitude,iso_alpha,Temperature,Data_germination_filtered_for_viability,sequencer,short_name,Collector,Accession_ID,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
7343,2021-0566,142,142,0,1,A. thaliana,Sp-0,2017-063,9.2021,Central Europe,south_sweden,52.53,13.18,GER,20degree_LD,NA,Salk,Berlin/Spandau,Albert Kranz,CS76603,9,8.1,3,687.7,23.7,-3.3,27,17.7,4.1,17.7,0.1,577,69,35,21,189,112,189,128
7354,2021-0593,101,101,0,1,A. thaliana,Ting-1,2017-109,9.2021,Sweden,south_sweden,56.5,14.9,SWE,20degree_LD,NA,Salk,Ting,Maarten Koornneef,CS76612,6.8,6.9,2.7,652.7,20.8,-4.2,25,14.6,1.4,15.4,-1.3,627,71,36,20,196,113,181,146
7356,2021-0473,83,83,0,1,A. thaliana,Tol-0,2015-435,9.2021,Western Europe,germany,41.66,-83.56,USA,20degree_LD,NA,"Salk,MPI",Tol,Scott Leisner,CS76614,9.8,10.9,2.8,970.9,29.5,-8.7,38.2,22,-1.8,22,-3.1,842,93,45,20,261,156,261,160
7382,2021-0594,46,46,0,1,A. thaliana,Utrecht,2017-114,9.2021,Central Europe,admixed,52.09,5.11,NED,20degree_LD,NA,Salk,Utrecht,Viola Willemsen,CS76622,9.3,7.5,3.4,532.5,21.3,-0.5,21.8,6.6,5,16.1,2.6,803,80,47,16,232,158,215,194
7383,2021-0595,55,55,0,1,A. thaliana,Van-0,2017-051,9.2021,Western Europe,western_europe,49.27,-123.21,CAN,20degree_LD,NA,Salk,Van,Albert Kranz,CS76623,9.9,7.7,3.4,517.5,22.3,0.1,22.2,4.1,16.7,16.7,3.5,1209,187,34,52,526,124,124,483
7523,2021-0465,58,58,0,1,A. thaliana,Pna-17,2015-439,9.2021,Western Europe,germany,42.09,-86.33,USA,20degree_LD,NA,Salk,PNA,Joy Bergelson,CS76575,9.3,10.4,2.8,946.2,28.1,-8.8,36.9,20.2,-2.1,21,-3.4,951,102,44,19,277,167,265,179
7717,2021-0459,67,67,0,1,A. thaliana,KNO1.37,2015-440,9.2021,Western Europe,germany,41.27,-86.63,USA,20degree_LD,NA,Monsanto,Knox35,Megan Dunning,CS76972,9.7,11.5,2.9,965.9,29.2,-9.6,38.8,19.6,-3.4,21.6,-3.4,974,109,46,23,305,165,305,165
7947,2021-0466,82,82,0,1,A. thaliana,PNA3.40,2015-441,9.2021,Western Europe,germany,42.09,-86.33,USA,20degree_LD,NA,Monsanto,PNA,Megan Dunning,CS77184,9.3,10.4,2.8,946.2,28.1,-8.8,36.9,20.2,-2.1,21,-3.4,951,102,44,19,277,167,265,179
8214,2021-0531,74,75,1,0.986666667,A. thaliana,Gy-0,2017-054,9.2021,Western Europe,western_europe,49,2,FRA,20degree_LD,NA,Salk,Gy,Albert Kranz,CS78901,10.4,8.4,3.6,537.4,23.3,0.2,23.1,7.1,6.8,17.2,3.5,641,62,43,10,178,138,157,159
8214,2021-0803,48,48,0,1,A. thaliana,Gy-0,"8214 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,49,2,FRA,20degree_LD,NA,Salk,Gy,Albert Kranz,CS78901,10.4,8.4,3.6,537.4,23.3,0.2,23.1,7.1,6.8,17.2,3.5,641,62,43,10,178,138,157,159
8222,2021-0552,46,47,1,0.978723404,A. thaliana,Lis-2,2017-075,9.2021,Sweden,south_sweden,56.03,14.78,SWE,20degree_LD,NA,GMI,Lis,Magnus Nordborg,CS77043,7.8,6,2.5,622.9,20.7,-2.6,23.3,15.4,2.3,16,0.3,579,65,33,21,179,104,163,136
8231,2021-0519,83,83,0,1,A. thaliana,Brö1-6,2017-056,9.2021,Sweden,south_sweden,56.3,16,SWE,20degree_LD,NA,GMI,Brömsebro,Magnus Nordborg,CS76726,7.6,6.2,2.5,648.7,21,-3.1,24.1,15.5,2,16.1,-0.3,548,63,32,21,175,99,160,124
8234,2021-0620,65,65,0,1,A. thaliana,Gul1-2,2017-169,9.2021,Sweden,south_sweden,56.46,15.81,SWE,20degree_LD,NA,"GMI,Salk",Gullabo,Magnus Nordborg,CS76896,7.2,6.3,2.5,648.8,20.7,-3.6,24.3,15.1,1.6,15.7,-0.8,567,65,34,20,180,103,166,130
8237,2021-0707,91,91,0,1,A. thaliana,Kävlinge-1,2017-347,9.2021,Sweden,south_sweden,55.8,13.1,SWE,20degree_LD,NA,GMI,Kävlinge,Torbjorn Sall,CS76964,7.9,6.1,2.6,618.5,20.3,-2.8,23.1,15.3,2.6,16,0.5,643,68,34,22,199,113,187,149
8240,2021-0548,77,78,1,0.987179487,A. thaliana,Kulturen-1,2017-064,9.2021,Sweden,south_sweden,55.71,13.2,SWE,20degree_LD,NA,GMI,Kulturen,Torbjorn Sall,CS76987,7.8,6.1,2.6,618,20.2,-2.9,23.1,15.2,2.4,15.9,0.3,665,69,35,22,203,117,191,157
8241,2021-0550,70,72,2,0.972222222,A. thaliana,Liarum,2017-069,9.2021,Sweden,south_sweden,55.95,13.82,SWE,20degree_LD,NA,GMI,Liarum,Torbjorn Sall,CS77038,7.1,6.1,2.6,618,19.7,-3.4,23.1,14.6,1.7,15.3,-0.3,692,74,39,21,210,124,198,167
8242,2021-0655,86,88,2,0.977272727,A. thaliana,Lillö-1,2017-168,9.2021,Sweden,south_sweden,56.15,15.79,SWE,20degree_LD,NA,GMI,Lillö,Magnus Nordborg,CS77039,7.8,6.1,2.5,643.3,21.1,-2.8,23.9,15.7,2.2,16.3,0,549,62,32,21,174,99,157,125
8244,2021-0804,76,78,2,0.974358974,A. thaliana,PHW-34,"8244 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48.61,2.31,FRA,20degree_LD,NA,Salk,Bretagny Sur Orge,Paul Williams,CS77174,10.9,8.3,3.5,561.2,24.1,0.5,23.6,11.3,7.2,18,3.6,640,60,45,8,170,141,159,157
8247,2021-0661,44,44,0,1,A. thaliana,San-2,2017-238,9.2021,Sweden,south_sweden,56.07,13.74,SWE,20degree_LD,NA,GMI,Sandåkra,Magnus Nordborg,CS77233,7.3,6.2,2.6,623.5,20,-3.4,23.4,14.8,1.9,15.5,-0.2,695,75,39,21,213,123,200,167
8249,2021-0736,93,93,0,1,A. thaliana,Vimmerby,2017-355,9.2021,Sweden,south_sweden,57.7,15.8,SWE,20degree_LD,NA,GMI,Vimmerby,Magnus Nordborg,CS78845,6.4,7.3,2.7,677.6,21.2,-5.4,26.6,14.3,0.7,15.3,-2,573,67,31,23,188,100,177,126
8256,2021-0432,48,48,0,1,A. thaliana,Bå1-2,2015-453,9.2021,Sweden,admixed,56.4,12.9,SWE,20degree_LD,NA,GMI,Bå,Magnus Nordborg,CS76676,7.2,6.4,2.6,632.6,19.8,-4.7,24.5,14.7,1.6,15.5,-0.5,780,86,40,24,250,133,231,177
8259,2021-0687,90,91,1,0.989010989,A. thaliana,Bå5-1,2017-345,9.2021,Sweden,south_sweden,56.4,12.9,SWE,20degree_LD,NA,GMI,Bå,Magnus Nordborg,CS76678,7.2,6.4,2.6,632.6,19.8,-4.7,24.5,14.7,1.6,15.5,-0.5,780,86,40,24,250,133,231,177
8264,2021-0518,82,82,0,1,A. thaliana,Bla-1,2017-106,9.2021,Spain,spain,41.68,2.8,ESP,20degree_LD,NA,Salk,Bla,Albert Kranz,CS76451,15.5,6.9,3,542.5,27.5,5,22.5,16.6,22.5,22.6,8.8,726,109,30,30,245,133,161,159
8283,2021-0503,54,55,1,0.981818182,A. thaliana,Dra3-1,2016-976,9.2021,Sweden,south_sweden,55.76,14.12,SWE,20degree_LD,NA,GMI,Dra3,Magnus Nordborg,CS76811,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
8306,2021-0482,46,46,0,1,A. thaliana,Hov4-1,2016-085,9.2021,Sweden,south_sweden,56.1,13.74,SWE,20degree_LD,NA,GMI,Hovdala,Magnus Nordborg,CS76936,7.3,6.2,2.6,623.5,20,-3.4,23.4,14.8,1.9,15.5,-0.2,695,75,39,21,213,123,200,167
8307,2021-0625,85,85,0,1,A. thaliana,Hovdala-6,2017-235,9.2021,Sweden,south_sweden,56.1,13.74,SWE,20degree_LD,NA,GMI,Hovdala,Torbjorn Sall,CS76938,7.3,6.2,2.6,623.5,20,-3.4,23.4,14.8,1.9,15.5,-0.2,695,75,39,21,213,123,200,167
8326,2021-0551,54,54,0,1,A. thaliana,Lis-1,2017-074,9.2021,Sweden,south_sweden,56.03,14.78,SWE,20degree_LD,NA,GMI,Lis,Magnus Nordborg,CS77042,7.8,6,2.5,622.9,20.7,-2.6,23.3,15.4,2.3,16,0.3,579,65,33,21,179,104,163,136
8335,2021-0555,97,98,1,0.989795918,A. thaliana,Lund,2017-094,9.2021,Sweden,south_sweden,55.71,13.2,SWE,20degree_LD,NA,GMI,Lund,Magnus Nordborg,CS77060,7.8,6.1,2.6,618,20.2,-2.9,23.1,15.2,2.4,15.9,0.3,665,69,35,22,203,117,191,157
8337,2021-0557,102,102,0,1,A. thaliana,Mir-0,2017-070,9.2021,Western Europe,western_europe,44,12.37,ITA,20degree_LD,NA,Salk,Mir,Albert Kranz,CS76551,13.2,9,3.1,675.2,28.3,0.1,28.2,14.3,5.6,21.8,4.4,700,81,47,16,218,152,161,153
8369,2021-0563,46,46,0,1,A. thaliana,Rev-1,2017-141,9.2021,Sweden,south_sweden,55.69,13.45,SWE,20degree_LD,NA,GMI,Rev1,Magnus Nordborg,CS77214,7.7,6,2.6,618.2,20.1,-2.9,23,15.1,2.3,15.8,0.2,678,70,36,22,204,120,193,163
8386,2021-0568,54,54,0,1,A. thaliana,Sr:5,2017-090,9.2021,Central Europe,central_europe,58.9,11.2,SWE,20degree_LD,NA,GMI,Sr,Ivo Cetl,CS77268,7,5.5,2.2,671.3,19.8,-4.3,24.1,8,1.1,15.8,-1.3,773,92,40,27,258,129,218,160
8387,2021-0602,65,67,2,0.970149254,A. thaliana,St-0,2017-057,9.2021,Western Europe,germany,59,18,SWE,20degree_LD,NA,GMI,St,Albert Kranz,CS77270,6.8,6.4,2.3,715.8,21.8,-4.9,26.7,15.3,0.8,16.5,-1.8,514,62,25,29,175,82,165,112
8420,2021-0545,89,89,0,1,A. thaliana,Kelsterbach-4,2017-115,9.2021,Central Europe,germany,50.07,8.53,GER,20degree_LD,NA,Salk,Kelsterbach,Paul Williams,CS76525,9.7,8.7,3.2,648.4,24.3,-2.1,26.4,18,2.5,18,1.3,634,68,39,17,196,127,196,137
8422,2021-0481,52,52,0,1,A. thaliana,Fjä1-1,2016-090,9.2021,Sweden,south_sweden,56.06,14.29,SWE,20degree_LD,NA,GMI,Fjä1,Magnus Nordborg,CS76859,7.7,6.1,2.6,623.8,20.5,-2.8,23.3,15.3,2.3,16,0.2,602,69,34,21,188,106,174,141
8426,2021-0678,85,86,1,0.988372093,A. thaliana,Ull1-1,2017-240,9.2021,Sweden,south_sweden,56.06,13.97,SWE,20degree_LD,NA,GMI,Ull1,Magnus Nordborg,CS78816,7.4,6.2,2.6,623.5,20.2,-3.2,23.4,15,2,15.7,-0.1,663,73,37,21,204,117,191,158
88,2021-0787,67,67,0,1,A. thaliana,CYR,"88 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,47.4,0.68,FRA,20degree_LD,NA,Monsanto,CYR,Valerie Le Corre,CS76790,11.4,9,3.7,554.6,25,0.8,24.2,5.2,18.5,18.5,4.3,673,66,47,10,190,147,147,181
9057,2021-0596,78,78,0,1,A. thaliana,Vinslöv,2017-149,9.2021,Sweden,south_sweden,56.1,13.92,SWE,20degree_LD,NA,GMI,Vinslöv,Torbjorn Sall,CS78847,7.4,6.2,2.6,623.5,20.2,-3.2,23.4,15,2,15.7,-0.1,663,73,37,21,204,117,191,158
9339,2021-0690,92,92,0,1,A. thaliana,Böt 1,2017-348,9.2021,Sweden,south_sweden,57.71,15.07,SWE,20degree_LD,NA,GMI,Bötteryd,Alison Anastasio,CS76720,5.6,7.8,2.8,681.4,20.7,-6.5,27.2,13.5,0,14.6,-2.8,623,72,35,23,205,107,191,136
9369,2021-0616,65,67,2,0.970149254,A. thaliana,EkS 2,2017-167,9.2021,Sweden,south_sweden,57.68,15,SWE,20degree_LD,NA,GMI,Eksjöholm-Sud,Alison Anastasio,CS76837,5.6,7.9,2.8,679.6,20.7,-6.6,27.3,13.5,0,14.5,-2.9,629,73,35,23,208,107,193,136
9380,2021-0527,90,90,0,1,A. thaliana,FlyA 3,2017-140,9.2021,Sweden,south_sweden,55.75,13.37,SWE,20degree_LD,NA,GMI,Flyinge,Alison Anastasio,CS76865,7.7,6,2.6,618.2,20.1,-2.9,23,15.1,2.3,15.8,0.2,678,70,36,22,204,120,193,163
9395,2021-0434,66,66,0,1,A. thaliana,Hal-1,2015-017,9.2021,Sweden,south_sweden,57.51,15.01,SWE,20degree_LD,NA,GMI,Hallamåla,Alison Anastasio,CS76908,5.9,7.7,2.8,678,20.9,-6.1,27,13.8,0.3,14.8,-2.5,618,71,35,22,202,107,188,136
9399,2021-0701,82,82,0,1,A. thaliana,Hamm-1,2017-356,9.2021,Sweden,south_sweden,55.42,13.99,SWE,20degree_LD,NA,GMI,Hammar,Alison Anastasio,CS76910,7.9,5.7,2.5,611.5,20.1,-2.3,22.4,15.4,2.5,15.9,0.5,598,64,33,21,184,106,172,139
9404,2021-0532,58,58,0,1,A. thaliana,HolA-1 1,2017-066,9.2021,Sweden,south_sweden,55.75,13.4,SWE,20degree_LD,NA,GMI,Holmby,Alison Anastasio,CS76926,7.7,6,2.6,618.2,20.1,-2.9,23,15.1,2.3,15.8,0.2,678,70,36,22,204,120,193,163
9405,2021-0533,49,49,0,1,A. thaliana,HolA-1 2,2017-067,9.2021,Sweden,south_sweden,55.75,13.4,SWE,20degree_LD,NA,GMI,Holmby,Alison Anastasio,CS76927,7.7,6,2.6,618.2,20.1,-2.9,23,15.1,2.3,15.8,0.2,678,70,36,22,204,120,193,163
9407,2021-0534,68,68,0,1,A. thaliana,HolA-2 2,2017-068,9.2021,Sweden,south_sweden,55.75,13.4,SWE,20degree_LD,NA,GMI,Holmby,Alison Anastasio,CS76928,7.7,6,2.6,618.2,20.1,-2.9,23,15.1,2.3,15.8,0.2,678,70,36,22,204,120,193,163
9408,2021-0489,94,94,0,1,A. thaliana,Kal 1,2016-101,9.2021,Sweden,south_sweden,56.05,13.95,SWE,20degree_LD,NA,GMI,Kalvaboda,Alison Anastasio,CS76959,7.4,6.2,2.6,623.5,20.2,-3.2,23.4,15,2,15.7,-0.1,663,73,37,21,204,117,191,158
9409,2021-0546,55,55,0,1,A. thaliana,Kia 1,2017-072,9.2021,Sweden,south_sweden,56.06,14.3,SWE,20degree_LD,NA,GMI,Kiaby,Alison Anastasio,CS76968,7.7,6.1,2.6,623.8,20.5,-2.8,23.3,15.3,2.3,16,0.2,602,69,34,21,188,106,174,141
9421,2021-0654,82,83,1,0.987951807,A. thaliana,Lan 1,2017-164,9.2021,Sweden,south_sweden,55.97,14.4,SWE,20degree_LD,NA,GMI,Landön,Alison Anastasio,CS77009,7.8,5.9,2.5,619.8,20.5,-2.5,23,15.4,2.4,16,0.4,585,67,33,21,182,103,169,136
9436,2021-0659,67,67,0,1,A. thaliana,Puk-1,2017-165,9.2021,Sweden,south_sweden,56.16,14.68,SWE,20degree_LD,NA,GMI,Pukavik Bus,Alison Anastasio,CS77194,7.8,6,2.5,622.9,20.7,-2.6,23.3,15.4,2.3,16,0.3,579,65,33,21,179,104,163,136
9437,2021-0492,81,82,1,0.987804878,A. thaliana,Puk-2,2016-958,9.2021,Spain,south_sweden,56.16,14.68,SWE,20degree_LD,NA,GMI,Pukavik Bus,Alison Anastasio,CS77195,7.8,6,2.5,622.9,20.7,-2.6,23.3,15.4,2.3,16,0.3,579,65,33,21,179,104,163,136
9442,2021-0448,94,94,0,1,A. thaliana,Sim-1,2015-489,9.2021,Sweden,germany,55.57,14.34,SWE,20degree_LD,NA,GMI,Simrishamn,Alison Anastasio,CS77250,7.9,5.4,2.4,609.4,20,-2,22,15.5,2.4,16,0.7,569,62,32,20,175,101,162,132
9453,2021-0765,75,75,0,1,A. thaliana,Stenk-2,2015-453,9.2021,Sweden,south_sweden,57.8,18.52,SWE,20degree_LD,NA,GMI,Stenkyrka,Alison Anastasio,CS77274,7.1,5.5,2.3,645.9,20.2,-3.4,23.6,8.1,4.9,15.7,-0.6,532,58,30,25,165,92,136,115
9454,2021-0766,59,61,2,0.967213115,A. thaliana,Stenk-3,2015-014,9.2021,Sweden,south_sweden,57.8,18.52,SWE,20degree_LD,NA,GMI,Stenkyrka,Alison Anastasio,CS77275,7.1,5.5,2.3,645.9,20.2,-3.4,23.6,8.1,4.9,15.7,-0.6,532,58,30,25,165,92,136,115
9470,2021-0676,66,67,1,0.985074627,A. thaliana,Tur-4,2017-166,9.2021,Sweden,south_sweden,57.65,14.8,SWE,20degree_LD,NA,GMI,Turlunda,Alison Anastasio,CS77399,5.5,7.9,2.9,675.9,20.5,-6.6,27.1,13.3,-0.1,14.4,-3,650,75,36,23,213,112,198,142
9481,2021-0500,83,84,1,0.988095238,A. thaliana,Yst-1,2016-109,9.2021,Spain,south_sweden,55.42,13.85,SWE,20degree_LD,NA,GMI,Ystad,Alison Anastasio,CS78869,7.9,5.7,2.5,611.5,20.1,-2.3,22.4,15.4,2.5,15.9,0.5,598,64,33,21,184,106,172,139
9506,2021-0627,48,48,0,1,A. thaliana,IP-Alo-0,2017-230,9.2021,Spain,admixed,40.11,-7.47,POR,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76662,14.8,9.4,3.5,579.5,30.2,4,26.2,7.7,22.5,22.5,7.7,934,137,8,55,376,59,59,376
9517,2021-0626,74,74,0,1,A. thaliana,IP-All-0,2017-231,9.2021,Spain,western_europe,42.19,-7.8,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76659,12.5,9.3,3.8,510,26,2,24,6.8,19.2,19.2,6.3,1086,152,23,45,411,101,101,403
9519,2021-0535,62,63,1,0.984126984,A. thaliana,IP-Ang-0,2017-081,9.2021,Spain,spain,41.94,2.64,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS78886,13.4,7.1,3.1,551.1,25.9,3,22.9,18.3,6.8,20.7,6.8,863,102,47,21,256,178,203,178
9520,2021-0504,67,70,3,0.957142857,A. thaliana,IP-Ara-4,2016-978,9.2021,Sweden,spain,41.7,-3.68,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76670,11.3,10.4,3.6,603.2,27.6,-0.6,28.2,13.2,19.3,19.3,3.9,477,54,19,26,143,76,84,122
9521,2021-0536,73,74,1,0.986486486,A. thaliana,IP-Bar-1,2017-087,9.2021,Spain,spain,41.43,2.13,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76689,16.1,7.1,3.2,521.1,27.8,6.1,21.7,17.2,10.5,23,9.8,613,86,27,30,216,120,151,122
9524,2021-0628,50,53,3,0.943396226,A. thaliana,IP-Ber-0,2017-202,9.2021,Spain,spain,42.52,-0.56,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS78887,8.7,9.8,3.9,540.9,22.6,-2.4,25,10.5,15.8,15.8,2,842,90,48,15,237,177,184,208
9525,2021-0483,77,78,1,0.987179487,A. thaliana,IP-Bis-0,2016-123,9.2021,Spain,spain,42.49,0.54,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76711,7,8.8,3.6,557.9,20.6,-3.7,24.3,8.5,0.2,14.3,0.2,1046,113,68,15,305,228,244,228
9525,2021-0777,96,96,0,1,A. thaliana,IP-Bis-0,2016-019,9.2021,Spain,spain,42.49,0.54,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76711,7,8.8,3.6,557.9,20.6,-3.7,24.3,8.5,0.2,14.3,0.2,1046,113,68,15,305,228,244,228
9526,2021-0537,43,43,0,1,A. thaliana,IP-Cab-3,2017-071,9.2021,Spain,spain,41.54,2.39,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76738,15.2,7,3.1,533.5,27.1,5,22.1,16.2,22.1,22.2,8.7,714,94,34,25,234,145,173,150
9528,2021-0629,51,51,0,1,A. thaliana,IP-Cal-0,2017-205,9.2021,Spain,spain,40.94,-1.37,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS78890,10.1,10,3.6,611.3,24.5,-2.6,27.1,12.3,3.4,18.1,2.5,455,69,22,37,169,78,120,80
9531,2021-0630,67,69,2,0.971014493,A. thaliana,IP-Cdc-3,2017-216,9.2021,Spain,spain,41.21,-4.54,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76761,12.2,11,3.7,619.9,29,0,29,14.3,20.2,20.4,4.5,399,48,13,30,123,58,64,103
9532,2021-0631,95,96,1,0.989583333,A. thaliana,IP-Cdo-0,2017-217,9.2021,Spain,spain,42.23,-4.64,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76762,11.6,11.1,3.9,556.2,27.6,-0.8,28.4,9.2,18.9,18.9,4.8,502,58,23,27,161,79,92,127
9534,2021-0457,88,88,0,1,A. thaliana,IP-Cmo-3,2015-507,9.2021,Spain,spain,40.05,-4.65,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76774,14.8,11.2,3.6,664.4,32.8,1.9,30.9,10.6,23.8,23.8,6.7,361,43,7,37,118,40,40,98
9535,2021-0770,82,82,0,1,A. thaliana,IP-Coc-1,2015-293,9.2021,Western Europe,spain,42.31,3.19,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76776,15,8,3.4,519,27.2,4.3,22.9,16,21.7,21.8,8.7,613,92,23,30,210,108,130,137
9539,2021-0632,65,66,1,0.984848485,A. thaliana,IP-Deh-1,2017-226,9.2021,Spain,spain,40.29,-6.67,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76793,12.5,9.4,3.5,607.7,28.4,1.6,26.8,6,20.6,20.7,5.3,844,116,10,50,328,60,63,322
9540,2021-0538,70,76,6,0.921052632,A. thaliana,IP-Elb-0,2017-062,9.2021,Spain,spain,41.81,2.34,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS76838,12.6,7.1,3.1,541.8,25,2.6,22.4,17.4,6.2,19.8,6.2,839,98,47,20,253,173,202,173
9548,2021-0484,58,59,1,0.983050847,A. thaliana,IP-Hoy-0,2016-135,9.2021,Spain,admixed,40.4,-5,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76939,8.5,11.1,3.7,621.8,26.2,-3.3,29.5,4.6,16.9,17,1.3,605,74,19,32,189,81,86,164
9551,2021-0633,81,82,1,0.987804878,A. thaliana,IP-Jim-1,2017-223,9.2021,Spain,admixed,42.28,-5.92,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76955,11.4,11.5,3.9,592.6,28.2,-0.6,28.8,7.7,19.2,19.2,4,521,67,19,34,191,77,77,157
9552,2021-0458,68,69,1,0.985507246,A. thaliana,IP-Lab-7,2015-515,9.2021,Spain,admixed,40.87,-4.5,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS76995,11.5,10.8,3.7,623.5,28.4,-0.7,29.1,13.6,19.7,19.9,4,400,53,14,32,129,62,66,94
9553,2021-0505,90,91,1,0.989010989,A. thaliana,IP-Ldd-0,2016-789,9.2021,Spain,spain,41.58,-4.71,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77012,12.4,11.5,3.9,611.1,29.5,0.2,29.3,5.7,20.3,20.5,4.7,411,48,13,30,130,58,63,115
9556,2021-0485,94,95,1,0.989473684,A. thaliana,IP-Men-2,2015-517,9.2021,Spain,spain,39.66,-4.34,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS77081,13,11.9,3.6,680.3,32.1,-0.1,32.2,11.3,22.3,22.3,4.9,466,55,9,38,157,50,50,132
9557,2021-0634,89,89,0,1,A. thaliana,IP-Moa-0,2017-232,9.2021,Spain,spain,42.46,0.7,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77102,7.8,8.9,3.6,562.2,21.5,-3.1,24.6,9.4,0.9,15.1,0.9,1033,110,67,15,302,221,265,221
9558,2021-0635,99,99,0,1,A. thaliana,IP-Moc-11,2017-221,9.2021,Spain,admixed,41.57,-5.64,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77103,12.2,11.6,3.9,610.8,29.4,0.1,29.3,8.3,20.1,20.3,4.6,368,44,11,33,126,52,54,101
9561,2021-0636,53,53,0,1,A. thaliana,IP-Mun-0,2017-218,9.2021,Spain,admixed,40.71,-5.04,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77114,10.8,11.3,3.8,615.7,28.1,-1.3,29.4,12.7,18.9,19.1,3.4,433,56,14,32,135,63,66,109
9562,2021-0539,59,59,0,1,A. thaliana,IP-Mur-0,2017-053,9.2021,Spain,spain,41.67,2,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS77115,14.3,7.6,3.2,552.4,26.9,3.8,23.1,19.2,7.6,21.6,7.6,636,74,33,25,202,110,173,110
9564,2021-0637,76,76,0,1,A. thaliana,IP-Nog-17,2017-206,9.2021,Spain,spain,40.45,-1.6,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS77129,8.4,10.8,3.7,631.5,24.7,-4,28.7,10.2,0.9,16.9,0.9,595,80,33,26,202,120,137,120
9565,2021-0705,68,68,0,1,A. thaliana,IP-Orb-10,2017-343,9.2021,Spain,admixed,42.97,-1.23,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77152,8.9,9.8,3.9,531.6,22.8,-1.9,24.7,3.2,15.9,15.9,2.3,1096,124,59,18,333,211,211,314
9567,2021-0486,95,95,0,1,A. thaliana,IP-Pal-0,2016-146,9.2021,Spain,spain,42.34,1.3,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS77159,6.2,8,3.4,552.3,19.6,-3.9,23.5,7.5,0.3,13.6,-0.3,1112,121,74,15,324,238,266,239
9568,2021-0638,69,69,0,1,A. thaliana,IP-Pan-0,2017-201,9.2021,Spain,spain,42.76,-0.23,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77160,2.8,8,3.4,522.7,15.6,-7.3,22.9,3.8,9.9,9.9,-3.4,1291,134,83,12,362,278,278,321
9569,2021-0639,83,83,0,1,A. thaliana,IP-Pds-1,2017-225,9.2021,Spain,western_europe,42.87,-6.45,ESP,20degree_LD,NA,Monsanto,,Carlos Alonso-Blanco,CS77166,7.8,10,3.9,520.3,22.5,-2.6,25.1,2.2,14.8,14.8,1.6,1012,128,41,31,353,151,151,322
9573,2021-0540,65,65,0,1,A. thaliana,IP-Rds-0,2017-085,9.2021,Spain,spain,41.86,2.99,ESP,20degree_LD,NA,Monsanto,,Xavier Picó,CS77206,14.9,7.1,3.1,535.8,26.9,4.4,22.5,16,21.9,22,8.4,731,106,32,28,238,140,160,159
